Guess,Probability
9+0/6=09,0.024995768210799303
8-5-9=-6,0.024995768210799275
0*7840=0,0.02499576821079925
0--47=47,0.024995768210799244
-1+008=7,0.02499576821079924
+2*2*1=4,0.024995768210799234
0++8-7=1,0.024995768210799234
258*00=0,0.024995768210799206
6/1/6=01,0.0249957682107992
19*2*0=0,0.024995768210799196
7063*0=0,0.02499576821079918
88-1=+87,0.02499576821079918
+7+7-6=8,0.024995768210799175
8*+0+5=5,0.024995768210799175
559*+0=0,0.02499576821079917
08-0*1=8,0.024995768210799168
+378*0=0,0.024995768210799164
0+018=18,0.024995768210799154
1*008=+8,0.02499576821079915
7+3*+0=7,0.024995768210799137
002-8=-6,0.024995768210799133
+968*0=0,0.02499576821079913
92--7=99,0.02499576821079913
+10-+6=4,0.024995768210799123
4180*0=0,0.0249957682107991
7+-7+1=1,0.0249957682107991
0*-4/6=0,0.02499576821079909
05-4-1=0,0.024995768210799088
7+5*+0=7,0.02499576821079908
0*69+6=6,0.024995768210799078
1++2+3=6,0.024995768210799078
+06/1=06,0.024995768210799074
3-9--6=0,0.024995768210799074
+7+6/6=8,0.024995768210799046
9+00*6=9,0.024995768210799046
0*1064=0,0.024995768210799043
9-7-6=-4,0.024995768210799043
9016*0=0,0.02499576821079904
9+0*89=9,0.024995768210799026
6+90=096,0.02499576821079902
6+70=076,0.02499576821079901
0*9*23=0,0.024995768210798994
418*00=0,0.024995768210798994
0/5522=0,0.024995768210798987
96-90=06,0.024995768210798987
0/7919=0,0.02499576821079898
6662*0=0,0.024995768210798974
73+3=+76,0.024995768210798974
1--07=08,0.02499576821079897
0*3838=0,0.024995768210798967
4*+1+0=4,0.024995768210798956
5-8--3=0,0.024995768210798946
21*0*9=0,0.024995768210798935
08+-4=04,0.02499576821079893
90-96=-6,0.02499576821079892
0*6340=0,0.024995768210798915
02-1*2=0,0.024995768210798908
7+00*8=7,0.024995768210798904
747*+0=0,0.0249957682107989
69*0*1=0,0.02499576821079888
9+2=+011,0.02499576821079888
3-0*02=3,0.02499576821079886
97*4*0=0,0.024995768210798845
04-4/1=0,0.02499576821079884
6--9*0=6,0.02499576821079884
0*3064=0,0.024995768210798838
0*5*21=0,0.024995768210798838
6*0+8=+8,0.024995768210798838
3+7-+7=3,0.024995768210798835
595*+0=0,0.024995768210798835
08-07=+1,0.02499576821079883
4-00/5=4,0.024995768210798814
3049*0=0,0.024995768210798804
-60+65=5,0.0249957682107988
+91-0=91,0.024995768210798793
65*9*0=0,0.024995768210798793
5+3+-3=5,0.02499576821079879
+529*0=0,0.02499576821079877
-3+4-0=1,0.024995768210798765
0*3+6=06,0.02499576821079876
6430*0=0,0.024995768210798748
3--5*0=3,0.02499576821079874
4670*0=0,0.02499576821079873
8+-6=+02,0.02499576821079872
25+0=025,0.024995768210798717
84-0=084,0.024995768210798717
+931*0=0,0.024995768210798713
0*3+1=01,0.024995768210798713
5+9*+0=5,0.02499576821079871
7+00*1=7,0.02499576821079871
010/+5=2,0.024995768210798706
7--6*0=7,0.024995768210798703
6++7*0=6,0.0249957682107987
8403*0=0,0.024995768210798682
1+0002=3,0.024995768210798665
55/5=+11,0.024995768210798665
-7+7*1=0,0.02499576821079866
0*-6/8=0,0.02499576821079863
4801*0=0,0.024995768210798627
2-+6+6=2,0.02499576821079862
17/7*0=0,0.024995768210798616
377*+0=0,0.02499576821079861
8/01-8=0,0.0249957682107986
9+2-+9=2,0.0249957682107986
4302*0=0,0.024995768210798585
0*7667=0,0.02499576821079858
3++8-3=8,0.024995768210798575
0*6*23=0,0.024995768210798557
5096*0=0,0.024995768210798557
8+50=058,0.024995768210798543
01+40=41,0.02499576821079854
93*0*2=0,0.02499576821079854
0/697=+0,0.024995768210798533
03*-2=-6,0.024995768210798526
8*19*0=0,0.024995768210798512
7016*0=0,0.0249957682107985
9-00*6=9,0.024995768210798498
6+1-1=+6,0.02499576821079849
012-12=0,0.024995768210798484
0*14*3=0,0.02499576821079848
0++61=61,0.02499576821079848
7/78*0=0,0.02499576821079848
+2*2+5=9,0.024995768210798477
4-00/1=4,0.02499576821079847
0*7+2=02,0.024995768210798467
+6--1=07,0.02499576821079846
9/+1-9=0,0.024995768210798453
+751*0=0,0.02499576821079844
7*0--9=9,0.024995768210798436
90-97=-7,0.024995768210798436
-1+007=6,0.02499576821079843
0*6032=0,0.02499576821079843
0*3602=0,0.024995768210798425
0*62*1=0,0.024995768210798425
0*-797=0,0.024995768210798415
07+-5=+2,0.024995768210798415
+7-8*0=7,0.024995768210798405
4/+8*0=0,0.024995768210798405
3540*0=0,0.024995768210798398
8-0*05=8,0.024995768210798398
+1-0*9=1,0.02499576821079839
0--37=37,0.02499576821079836
97*0*2=0,0.024995768210798346
0--69=69,0.024995768210798342
0*3502=0,0.024995768210798342
0/-913=0,0.02499576821079834
7-00-1=6,0.024995768210798328
0*195=+0,0.024995768210798318
008/04=2,0.024995768210798318
7+6-7=+6,0.0249957682107983
438*00=0,0.024995768210798297
+2*+4=08,0.02499576821079829
0*3--8=8,0.02499576821079829
3680*0=0,0.024995768210798287
+6+05=11,0.024995768210798283
0/185=+0,0.024995768210798283
6+0*09=6,0.024995768210798283
2580*0=0,0.024995768210798252
61/1=061,0.024995768210798245
1*14=+14,0.02499576821079824
3-7-2=-6,0.02499576821079824
5+1+-1=5,0.024995768210798235
96++3=99,0.024995768210798228
478*00=0,0.02499576821079821
91-91=00,0.024995768210798186
91*0*3=0,0.024995768210798165
5+9+-9=5,0.024995768210798158
-4++10=6,0.024995768210798144
+4--1=05,0.024995768210798144
0++9-1=8,0.024995768210798144
472*00=0,0.024995768210798127
9-8-00=1,0.024995768210798096
+8-16=-8,0.02499576821079809
67-0=+67,0.02499576821079808
3+0*04=3,0.02499576821079807
1/51*0=0,0.024995768210798054
1-0*20=1,0.02499576821079805
0*8560=0,0.024995768210798033
+1*5+1=6,0.02499576821079802
+3+08=11,0.02499576821079802
0--34=34,0.024995768210798016
8-9-4=-5,0.024995768210798013
-8+7+1=0,0.024995768210798006
4*+1*1=4,0.02499576821079797
97*0*3=0,0.02499576821079797
+02+6=08,0.024995768210797933
0--19=19,0.024995768210797912
1-0+8=+9,0.02499576821079791
4580*0=0,0.024995768210797888
15*1=015,0.024995768210797877
+0+9-8=1,0.024995768210797856
5047*0=0,0.02499576821079785
01-+7=-6,0.02499576821079781
08+91=99,0.024995768210797808
94*7*0=0,0.024995768210797784
+8/8*9=9,0.02499576821079778
0/-4+7=7,0.02499576821079778
5+9-+5=9,0.02499576821079778
7--3*0=7,0.02499576821079778
2+9-+2=9,0.024995768210797756
+9*8/9=8,0.02499576821079775
5/1/5=01,0.024995768210797745
06-8*0=6,0.024995768210797742
992*+0=0,0.02499576821079769
0+6-+5=1,0.024995768210797686
443*0=+0,0.024995768210797662
0/66*4=0,0.024995768210797648
-9+4+5=0,0.02499576821079764
0*9669=0,0.024995768210797634
1*1*9=09,0.024995768210797558
54*7*0=0,0.024995768210797558
-08++9=1,0.024995768210797555
008-3=05,0.02499576821079753
2/02-1=0,0.024995768210797513
0*+616=0,0.02499576821079746
5++0*4=5,0.02499576821079746
+04+2=06,0.024995768210797454
6-+03=+3,0.024995768210797454
4+00+1=5,0.024995768210797426
4++0*3=4,0.02499576821079741
0*2/+4=0,0.024995768210797308
0*9024=0,0.024995768210797253
1/15*0=0,0.024995768210797218
2*0-1=-1,0.02499576821079718
6-003=+3,0.02499576821079716
0/61+1=1,0.02499576821079713
0/-5+7=7,0.02499576821079711
1++003=4,0.024995768210797086
21++0=21,0.024995768210797086
17*0+7=7,0.02499576821079705
0*1*43=0,0.024995768210796968
00*324=0,0.02499576821079696
4039*0=0,0.02499576821079689
31/3*0=0,0.024995768210796823
4850*0=0,0.024995768210796798
00*643=0,0.024995768210796764
0*2111=0,0.024995768210796757
0/-7+3=3,0.024995768210796725
08+20=28,0.02499576821079666
1403*0=0,0.02499576821079665
2-0/03=2,0.024995768210796555
17/1*0=0,0.02499576821079638
0/44*3=0,0.02499576821079621
2-02/1=0,0.02499576821079619
+0/211=0,0.024995768210795955
04/4/1=1,0.024995768210795223
289*00=0,0.024995768210794987
3+00*7=3,0.024939344354795695
6+5/-5=5,0.024939344354795424
0*06+2=2,0.02493934435479536
30/10=+3,0.02493934435479506
1-70*0=1,0.02493934435479503
515*+0=0,0.024939344354794876
0--38=38,0.024939344354794727
0*241=00,0.02493934435479466
+0*6/4=0,0.02493934435479464
0*+833=0,0.0249393443547946
1-00*7=1,0.02493934435479449
0*5*32=0,0.02493934435479445
2++3*0=2,0.02493934435479441
1--9/9=2,0.024939344354794397
0*5032=0,0.024939344354794363
1+-2+1=0,0.024939344354794297
0*0254=0,0.024939344354794266
002-5=-3,0.02493934435479426
04/2-2=0,0.024939344354794238
0*7/76=0,0.024939344354794196
19*0*6=0,0.02493934435479415
1++8-1=8,0.024939344354794144
-519*0=0,0.024939344354794137
8210*0=0,0.02493934435479412
9087*0=0,0.024939344354794023
-4+88=84,0.024939344354793967
+539*0=0,0.024939344354793964
3+-3+5=5,0.0249393443547939
2+00+7=9,0.024939344354793867
69*8*0=0,0.02493934435479385
0/2*27=0,0.02493934435479379
8102*0=0,0.024939344354793738
0*864=00,0.024939344354793717
0*4580=0,0.02493934435479371
566*+0=0,0.024939344354793665
2*0/-5=0,0.024939344354793662
87*0*3=0,0.02493934435479365
0*7*14=0,0.024939344354793606
0*+887=0,0.02493934435479357
0*+115=0,0.024939344354793547
7-0*9=07,0.0249393443547935
9+34=+43,0.024939344354793475
003-5=-2,0.024939344354793457
9988*0=0,0.024939344354793443
0*18*3=0,0.024939344354793436
4666*0=0,0.024939344354793384
00*843=0,0.024939344354793377
0*4203=0,0.02493934435479337
4*0*22=0,0.024939344354793364
4380*0=0,0.024939344354793346
6/+001=6,0.024939344354793346
-844*0=0,0.024939344354793343
2*82*0=0,0.024939344354793336
0*4270=0,0.02493934435479333
0--59=59,0.0249393443547933
0*0672=0,0.0249393443547933
0*55/8=0,0.02493934435479328
-3+5+0=2,0.02493934435479326
0/8+4=04,0.02493934435479326
5/65*0=0,0.02493934435479326
+961*0=0,0.024939344354793256
083-3=80,0.024939344354793256
5*0/-3=0,0.02493934435479324
021-1=20,0.024939344354793235
80/4=020,0.024939344354793235
50+1=+51,0.02493934435479323
8-11=-03,0.024939344354793225
9/9--1=2,0.024939344354793214
7-0/37=7,0.0249393443547932
+391*0=0,0.024939344354793183
0*2013=0,0.024939344354793183
2308*0=0,0.024939344354793183
51*8*0=0,0.024939344354793128
9+3*+0=9,0.024939344354793128
3+001=+4,0.024939344354793114
2*0+03=3,0.024939344354793096
7034*0=0,0.024939344354793096
0*26*8=0,0.024939344354793093
5061*0=0,0.024939344354793055
3029*0=0,0.02493934435479304
003-1=02,0.024939344354793037
7/7/1=01,0.02493934435479303
92++7=99,0.02493934435479303
4555*0=0,0.024939344354793027
0*3540=0,0.02493934435479302
79*0*3=0,0.02493934435479302
8+0*07=8,0.024939344354793013
148*00=0,0.02493934435479301
38*0*9=0,0.02493934435479301
0/45+4=4,0.024939344354793006
10-+09=1,0.024939344354793003
79*8*0=0,0.02493934435479299
96*8*0=0,0.02493934435479299
6-5-2=-1,0.024939344354792985
4+70=074,0.024939344354792975
89-09=80,0.02493934435479297
59*0*2=0,0.024939344354792954
+3-3/1=0,0.02493934435479295
7052*0=0,0.02493934435479295
3+2-2=+3,0.024939344354792944
0*1680=0,0.02493934435479294
0*0342=0,0.02493934435479292
6210*0=0,0.024939344354792906
0/592=+0,0.024939344354792902
0*8702=0,0.024939344354792885
8*0-5=-5,0.02493934435479287
4*0/-5=0,0.024939344354792857
5/33*0=0,0.024939344354792854
0/4*84=0,0.02493934435479285
0/397=+0,0.024939344354792847
071-1=70,0.024939344354792836
0004+2=6,0.02493934435479283
618*00=0,0.02493934435479283
7+08*0=7,0.024939344354792826
91+8=099,0.024939344354792826
+869*0=0,0.02493934435479282
9086*0=0,0.02493934435479282
252*0=+0,0.024939344354792798
2305*0=0,0.024939344354792795
73/7*0=0,0.024939344354792795
3+00*1=3,0.024939344354792788
0*3+2=02,0.02493934435479278
0*7640=0,0.024939344354792763
4-8-1=-5,0.024939344354792753
6*0++8=8,0.02493934435479275
5-+2+2=5,0.024939344354792746
7-0/47=7,0.024939344354792746
+8-7+0=1,0.024939344354792743
3--4*0=3,0.024939344354792736
4-2--1=3,0.024939344354792725
0--14=14,0.024939344354792694
+1-0+3=4,0.02493934435479268
5*0/-2=0,0.02493934435479268
1-02+1=0,0.024939344354792677
0*+676=0,0.024939344354792666
0/4488=0,0.02493934435479265
0*9*12=0,0.024939344354792642
+8+-1=07,0.024939344354792628
128*00=0,0.024939344354792628
6/06-1=0,0.02493934435479262
+0*494=0,0.024939344354792607
8-6-9=-7,0.024939344354792607
4+9+-4=9,0.02493934435479258
9+0*80=9,0.02493934435479258
+10-+3=7,0.024939344354792573
00*248=0,0.02493934435479257
+0*116=0,0.024939344354792562
+0+34=34,0.02493934435479256
0*6028=0,0.024939344354792524
0/615=+0,0.024939344354792524
71*0*5=0,0.024939344354792524
27*1*0=0,0.024939344354792517
1-2/2=00,0.024939344354792514
-3+7+0=4,0.024939344354792496
0*4063=0,0.024939344354792496
0*7*84=0,0.02493934435479249
0--53=53,0.02493934435479248
0*0483=0,0.02493934435479248
0*6740=0,0.024939344354792472
0*7802=0,0.024939344354792472
6073*0=0,0.02493934435479247
7640*0=0,0.024939344354792465
+0+32=32,0.024939344354792458
0/88*3=0,0.024939344354792458
8+9*+0=8,0.024939344354792455
+0*8/6=0,0.024939344354792448
0+04/2=2,0.024939344354792444
8106*0=0,0.02493934435479244
96*0/9=0,0.02493934435479244
0*-151=0,0.024939344354792437
5036*0=0,0.024939344354792434
9+0/91=9,0.024939344354792413
81+9=090,0.024939344354792406
0*24*7=0,0.02493934435479239
7620*0=0,0.02493934435479239
0*5*41=0,0.024939344354792385
0*791=+0,0.024939344354792378
0*83*4=0,0.02493934435479237
0*1640=0,0.024939344354792368
4+-4+7=7,0.024939344354792368
5078*0=0,0.024939344354792364
+4-+3=01,0.024939344354792354
7098*0=0,0.024939344354792347
00+13=13,0.024939344354792333
02+50=52,0.02493934435479233
081*1=81,0.024939344354792326
5+0001=6,0.024939344354792323
-3*9=-27,0.02493934435479231
00*5+4=4,0.02493934435479231
075-5=70,0.02493934435479231
6-7-3=-4,0.024939344354792305
-1+9-4=4,0.02493934435479229
+1+3*1=4,0.024939344354792288
7802*0=0,0.024939344354792285
-2++07=5,0.02493934435479228
+549*0=0,0.024939344354792264
-3+66=63,0.02493934435479224
8111*0=0,0.02493934435479224
8-+8+2=2,0.024939344354792232
6--2-0=8,0.02493934435479223
779*+0=0,0.02493934435479223
8*+0+3=3,0.024939344354792205
+04-2=+2,0.024939344354792194
0*1820=0,0.024939344354792194
-08*-1=8,0.02493934435479219
+0/311=0,0.02493934435479219
0*+551=0,0.024939344354792187
0*46*1=0,0.024939344354792184
6403*0=0,0.02493934435479217
+2-3+2=1,0.024939344354792167
50-5=045,0.02493934435479216
5++60=65,0.024939344354792156
8+3+-3=8,0.024939344354792156
+7-6+7=8,0.024939344354792153
-2+0+9=7,0.024939344354792125
0*6-2=-2,0.024939344354792104
+1--3=04,0.0249393443547921
0*0413=0,0.024939344354792087
002/1=+2,0.024939344354792073
2*0++6=6,0.024939344354792056
020+6=26,0.02493934435479205
0/-2+3=3,0.02493934435479204
8*0*69=0,0.024939344354792024
-8*0+1=1,0.024939344354792014
0*4810=0,0.024939344354792014
0/49+4=4,0.024939344354792007
56*1*0=0,0.024939344354792
005-1=04,0.024939344354791997
7-7/07=6,0.024939344354791983
4+-6+6=4,0.02493934435479198
0*82*1=0,0.024939344354791972
+6+6-5=7,0.02493934435479195
8+00*9=8,0.024939344354791948
0*83*1=0,0.024939344354791945
9-00*3=9,0.024939344354791938
39/3*0=0,0.02493934435479193
265*00=0,0.024939344354791913
59*6*0=0,0.024939344354791913
8051*0=0,0.024939344354791913
0*5204=0,0.0249393443547919
4+5-4=+5,0.024939344354791896
-03+6=03,0.02493934435479186
0*6/61=0,0.02493934435479186
2490*0=0,0.02493934435479186
+12-+6=6,0.024939344354791858
8+09*0=8,0.024939344354791858
8-5/-5=9,0.024939344354791854
7602*0=0,0.024939344354791847
4-0/50=4,0.024939344354791834
0*0821=0,0.024939344354791816
5*1*+1=5,0.024939344354791816
08-1-7=0,0.02493934435479181
09-01=+8,0.024939344354791806
0/516=+0,0.024939344354791795
00*2+6=6,0.024939344354791785
06-4*0=6,0.024939344354791775
5535*0=0,0.024939344354791768
3-11=-08,0.024939344354791757
3-01*0=3,0.02493934435479174
0*0436=0,0.024939344354791736
00*425=0,0.024939344354791722
6+0*3=+6,0.024939344354791722
0*3025=0,0.024939344354791684
6/99*0=0,0.024939344354791684
898*+0=0,0.02493934435479168
3051*0=0,0.024939344354791674
-5++9=04,0.02493934435479167
+1+7-0=8,0.02493934435479166
9*0+05=5,0.02493934435479166
-1+006=5,0.024939344354791646
0*1082=0,0.024939344354791646
0/398=+0,0.024939344354791636
10-01=+9,0.024939344354791636
+8+1-9=0,0.024939344354791625
0*7260=0,0.024939344354791615
0*18*6=0,0.024939344354791608
0*0324=0,0.02493934435479159
00/824=0,0.024939344354791573
93++6=99,0.024939344354791573
0*+477=0,0.024939344354791566
6+4-+6=4,0.024939344354791566
55*0/9=0,0.024939344354791546
+0*4/3=0,0.02493934435479153
3-00*1=3,0.024939344354791497
0*72+7=7,0.024939344354791462
0*9444=0,0.024939344354791428
3*-01=-3,0.024939344354791403
0*0248=0,0.0249393443547914
474*0=+0,0.02493934435479139
75/5*0=0,0.02493934435479136
5+09*0=5,0.024939344354791344
8+09/9=9,0.024939344354791344
5*0/-4=0,0.024939344354791337
61*6=366,0.024939344354791323
061*1=61,0.024939344354791317
+4+1-0=5,0.024939344354791306
+06*1=06,0.024939344354791303
-2+0+7=5,0.02493934435479129
0*23*4=0,0.024939344354791285
+0/388=0,0.024939344354791237
0*422=+0,0.024939344354791226
-8/8+1=0,0.024939344354791212
2-0/90=2,0.02493934435479121
-459*0=0,0.024939344354791202
+10/2=05,0.024939344354791178
9-0*91=9,0.02493934435479116
4*50=200,0.02493934435479114
4103*0=0,0.024939344354791112
7/07/1=1,0.024939344354791095
0*4015=0,0.024939344354791077
0*5*34=0,0.024939344354791063
0/6226=0,0.024939344354791063
0/5988=0,0.024939344354790997
4306*0=0,0.024939344354790945
008-02=6,0.02493934435479093
011*6=66,0.02493934435479089
2*0+8=+8,0.02493934435479087
0*3510=0,0.024939344354790845
-262*0=0,0.02493934435479082
+7*8/8=7,0.02493934435479075
5+8+-5=8,0.024939344354790734
0*1460=0,0.02493934435479072
0*2405=0,0.024939344354790713
3--7*0=3,0.02493934435479071
5-0*01=5,0.024939344354790668
06-5-1=0,0.024939344354790633
0*+334=0,0.024939344354790553
+3/3*1=1,0.024939344354790505
0*+3/4=0,0.024939344354790494
3+5+-5=3,0.02493934435479046
+0/221=0,0.024939344354790442
0003-2=1,0.0249393443547904
1++0/4=1,0.02493934435479039
0*2/-4=0,0.024939344354790373
2890*0=0,0.024939344354790158
1181*0=0,0.024939344354789925
4111*0=0,0.02493934435478969
4-8+0=-4,0.024939344354789554
3/3/01=1,0.024939344354788964
00/3+5=5,0.024882920498790553
1+0/90=1,0.02488292049878915
13*0*7=0,0.024882920498789086
0*0762=0,0.02488292049878864
09*5=045,0.024882920498788635
0*9/94=0,0.02488292049878857
0*+335=0,0.02488292049878851
1*004=+4,0.024882920498788486
238*00=0,0.024882920498788447
0*+332=0,0.02488292049878843
0/-5+4=4,0.024882920498788357
+11*2=22,0.024882920498788277
2039*0=0,0.024882920498788225
1+3*+0=1,0.0248829204987882
0*+144=0,0.024882920498788107
9/98*0=0,0.024882920498788066
08-1*0=8,0.02488292049878804
+8*11=88,0.024882920498787986
3+3/-3=2,0.024882920498787972
010-3=+7,0.02488292049878797
5545*0=0,0.02488292049878794
4-0*-5=4,0.024882920498787882
00+4*1=4,0.02488292049878782
+42+4=46,0.024882920498787812
1-0*60=1,0.02488292049878781
1280*0=0,0.024882920498787778
8*0/+5=0,0.02488292049878772
7*0/+8=0,0.024882920498787642
88-96=-8,0.02488292049878764
0*-6/4=0,0.024882920498787632
20*0+9=9,0.024882920498787615
70/10=+7,0.0248829204987876
9/96*0=0,0.024882920498787573
9977*0=0,0.02488292049878745
533*+0=0,0.02488292049878744
73++0=73,0.024882920498787413
467*00=0,0.024882920498787407
1+5-+1=5,0.024882920498787396
8*+0/1=0,0.02488292049878738
0*2085=0,0.024882920498787375
9072*0=0,0.024882920498787344
5--8*0=5,0.024882920498787327
7804*0=0,0.02488292049878732
1-0*6=01,0.024882920498787316
0*2510=0,0.024882920498787264
9+0*6=09,0.02488292049878725
0/76+6=6,0.024882920498787243
412*00=0,0.024882920498787243
99/+9=11,0.02488292049878722
1+9*0=01,0.024882920498787216
4-1-9=-6,0.024882920498787212
+0+18=18,0.024882920498787205
0*2*17=0,0.024882920498787195
00*245=0,0.02488292049878719
0*5+2=02,0.02488292049878717
4/-02=-2,0.02488292049878717
0*8603=0,0.024882920498787143
98*0*7=0,0.024882920498787108
0*6*83=0,0.0248829204987871
0/6262=0,0.02488292049878708
0*6830=0,0.024882920498787077
+7--4=11,0.024882920498787056
0*65*2=0,0.024882920498787032
92-00=92,0.024882920498787025
7+8-7=+8,0.024882920498787015
9-9+3=+3,0.024882920498786962
8/+001=8,0.024882920498786938
+6+06=12,0.024882920498786907
6+1++2=9,0.024882920498786876
1067*0=0,0.024882920498786872
7-10*0=7,0.024882920498786872
0*12*6=0,0.02488292049878686
05*7=035,0.02488292049878685
17*8*0=0,0.02488292049878683
0*0321=0,0.024882920498786813
7-0002=5,0.024882920498786813
0/2288=0,0.024882920498786806
0*6+1=01,0.0248829204987868
0*1803=0,0.024882920498786792
6-5-9=-8,0.024882920498786792
+1*12=12,0.02488292049878679
19-010=9,0.024882920498786775
7--4=+11,0.02488292049878677
0*68*3=0,0.024882920498786754
1+4-+1=4,0.02488292049878675
0-1++6=5,0.024882920498786744
184*00=0,0.024882920498786737
7-0/78=7,0.024882920498786733
0*6720=0,0.024882920498786727
9+07*0=9,0.024882920498786723
6057*0=0,0.0248829204987867
325*00=0,0.024882920498786692
0--35=35,0.02488292049878669
884*0=+0,0.024882920498786685
0*3410=0,0.024882920498786664
2*+9-9=9,0.02488292049878666
8095*0=0,0.02488292049878666
0*6502=0,0.02488292049878664
499*+0=0,0.02488292049878664
3-3/1=00,0.024882920498786636
5-0*06=5,0.024882920498786633
9+5*+0=9,0.02488292049878663
0/596=+0,0.024882920498786595
052-52=0,0.02488292049878659
+4+4-7=1,0.02488292049878658
30/30=+1,0.024882920498786577
5-2-9=-6,0.02488292049878657
0*2047=0,0.024882920498786567
3*0/-7=0,0.02488292049878656
8*0-7=-7,0.024882920498786557
0*7064=0,0.024882920498786553
0/18*8=0,0.02488292049878655
-4+7+1=4,0.024882920498786546
0*2680=0,0.02488292049878654
7+00/9=7,0.02488292049878654
1+6*+0=1,0.024882920498786532
+1-0+7=8,0.024882920498786452
+5+5-8=2,0.024882920498786452
09-+5=+4,0.024882920498786452
-2+9+0=7,0.02488292049878645
08-+4=04,0.024882920498786435
59*2*0=0,0.024882920498786435
+0/696=0,0.024882920498786428
4+001=+5,0.024882920498786428
07-06=+1,0.024882920498786418
02-0/4=2,0.024882920498786404
6+-3+3=6,0.0248829204987864
-64/-8=8,0.024882920498786397
+0*553=0,0.02488292049878639
82*9*0=0,0.02488292049878638
-5+2+8=5,0.02488292049878637
3098*0=0,0.024882920498786362
7++4-7=4,0.02488292049878636
0*7604=0,0.024882920498786334
+4/4+5=6,0.02488292049878633
6-0/04=6,0.02488292049878633
71*5*0=0,0.02488292049878632
0*+3/8=0,0.024882920498786314
65*0*9=0,0.02488292049878631
0*8470=0,0.024882920498786307
5+0/+2=5,0.024882920498786303
8-01-0=7,0.0248829204987863
0*2*76=0,0.024882920498786293
7+3-+7=3,0.02488292049878629
78*9*0=0,0.02488292049878629
00*681=0,0.024882920498786286
0*4*17=0,0.024882920498786282
33*3=099,0.024882920498786282
9*0-5=-5,0.024882920498786258
0/9489=0,0.02488292049878624
57*0*6=0,0.024882920498786234
+31+1=32,0.024882920498786206
55/3*0=0,0.024882920498786206
0*8270=0,0.024882920498786203
0/-916=0,0.0248829204987862
0/985=+0,0.0248829204987862
00/2+7=7,0.0248829204987862
2/+8*0=0,0.024882920498786185
9/94*0=0,0.02488292049878617
+91+1=92,0.024882920498786168
0-1+7=+6,0.024882920498786158
97*0+7=7,0.024882920498786158
3-9-2=-8,0.024882920498786154
8/08-1=0,0.024882920498786147
76*0+7=7,0.024882920498786133
1-0*80=1,0.024882920498786116
-24/6=-4,0.024882920498786112
8610*0=0,0.02488292049878611
7-4-6=-3,0.0248829204987861
1-07*0=1,0.024882920498786095
0*32*1=0,0.02488292049878609
+957*0=0,0.024882920498786085
-55+60=5,0.024882920498786074
9+4*+0=9,0.024882920498786067
0*9*64=0,0.02488292049878606
5-0*-4=5,0.02488292049878606
4805*0=0,0.024882920498786036
5-9+9=+5,0.024882920498786022
3097*0=0,0.024882920498786015
+0*686=0,0.024882920498786
71-0=+71,0.024882920498786
8+70=078,0.024882920498786
0*1/77=0,0.02488292049878599
-7*0+5=5,0.024882920498785988
5--6*0=5,0.024882920498785984
+66-3=63,0.02488292049878598
94-00=94,0.024882920498785974
29*0+9=9,0.024882920498785963
0*0648=0,0.024882920498785956
0*8488=0,0.024882920498785953
071*1=71,0.024882920498785953
00/4+3=3,0.024882920498785942
4+-3/3=3,0.024882920498785942
008/1=+8,0.02488292049878594
0*99/7=0,0.024882920498785936
+3-07=-4,0.02488292049878593
7*0++2=2,0.024882920498785925
+8+-01=7,0.024882920498785918
00*483=0,0.02488292049878591
8*0*95=0,0.024882920498785908
0*8063=0,0.0248829204987859
2-8++8=2,0.024882920498785883
68*9*0=0,0.024882920498785883
90*0+8=8,0.024882920498785866
0*7*28=0,0.02488292049878586
06+40=46,0.024882920498785852
7-6-4=-3,0.02488292049878585
1-8--9=2,0.024882920498785804
373*+0=0,0.024882920498785797
0/914=+0,0.024882920498785786
6767*0=0,0.024882920498785772
126*00=0,0.024882920498785766
7++4-4=7,0.02488292049878575
0*1430=0,0.024882920498785745
0*0418=0,0.024882920498785738
1*0--5=5,0.024882920498785738
+7-0*1=7,0.02488292049878573
09+81=90,0.024882920498785713
2-+5=-03,0.024882920498785707
2*2-6=-2,0.0248829204987857
0*-4/3=0,0.02488292049878569
01+-7=-6,0.02488292049878568
0*8-2=-2,0.024882920498785672
4+0/+9=4,0.02488292049878567
366*0=+0,0.024882920498785665
45*1*0=0,0.024882920498785658
1*9-0=09,0.02488292049878564
9+00*3=9,0.024882920498785637
2-0/-5=2,0.02488292049878563
0*0681=0,0.024882920498785623
5-1-7=-3,0.024882920498785623
+729*0=0,0.024882920498785616
+9+0-7=2,0.02488292049878561
4-5-2=-3,0.024882920498785606
1++5+2=8,0.024882920498785602
3++0*8=3,0.024882920498785596
0*6801=0,0.024882920498785592
0--32=32,0.02488292049878558
78*1*0=0,0.024882920498785557
0*0243=0,0.02488292049878555
6+-8=-02,0.024882920498785547
0/3*22=0,0.024882920498785543
+0*118=0,0.024882920498785533
0/5*91=0,0.024882920498785526
07-+5=+2,0.02488292049878552
6+0*2=+6,0.024882920498785488
345*00=0,0.024882920498785446
+71*1=71,0.02488292049878543
0*94*6=0,0.024882920498785426
2/001=+2,0.024882920498785405
23*9*0=0,0.0248829204987854
-1*5+5=0,0.024882920498785398
1+004=05,0.024882920498785387
+0*744=0,0.024882920498785373
8-00-7=1,0.02488292049878537
+9-03=+6,0.024882920498785367
0*+112=0,0.024882920498785367
